Time (s),T_outer (C),T_inner (C),T_avg (C),Input Temperature (C)
0,404.0,404.0,404.0,404.0
150,404.0,404.0,404.0,404.0
300,404.0,404.0,404.0,404.0
450,404.0,404.0,404.0,404.0
600,404.0,404.0,404.0,404.0
750,404.0,404.0,404.0,404.0
900,404.0,404.0,404.0,404.0
1050,404.0,404.0,404.0,404.0
1200,404.0,404.0,404.0,404.0
1350,404.0,404.0,404.0,404.0
1350,404.0,404.0,404.0,404.0
1500,404.0,404.72,404.06,404.7266666666667
1650,403.88,404.09,404.01,403.9533333333334
1800,404.0,407.79,404.33,407.805
1950,404.0,404.88,404.22,404.5733333333334
2100,404.0,407.57,404.41,407.675
2250,404.0,409.6,404.76,409.61
2400,404.01,407.2,404.69,407.2533333333333
2550,404.01,409.1,404.9,409.14666666666665
2700,404.03,408.88,405.01,408.915
2850,404.04,411.03,405.2,411.1833333333333
3000,404.07,413.04,405.64,413.0766666666667
3150,404.1,413.08,405.79,413.22
3300,404.13,413.86,406.1,413.905
3450,404.17,415.5,406.34,415.6733333333333
3600,404.22,415.61,406.68,415.65
3750,404.28,418.08,406.97,418.29333333333335
3900,404.35,417.2,407.3,417.22833333333335
4050,404.43,418.66,407.52,418.83
4200,404.52,419.49,407.88,419.59833333333336
4350,404.62,422.49,408.33,422.7000000000001
4500,404.74,418.76,408.47,418.76
4650,404.86,422.28,408.78,422.4866666666667
4800,404.99,419.76,408.95,419.7966666666667
4950,405.14,424.21,409.39,424.44
5100,405.29,426.87,409.97,427.0416666666667
5250,405.45,423.11,410.09,423.2266666666667
5400,405.62,425.38,410.45,425.495
5550,405.8,423.87,410.59,424.0133333333333
5700,405.99,425.95,410.97,426.0733333333333
5850,406.19,426.1,411.22,426.3
6000,406.39,429.64,411.81,429.8183333333333
6150,406.6,430.06,412.22,430.2533333333333
6300,406.81,431.54,412.7,431.73
6450,407.04,430.77,413.07,430.8733333333333
6600,407.26,429.65,413.22,429.8083333333333
6750,407.5,430.99,413.57,431.16
6900,407.75,431.8,413.94,431.97
7050,408.0,434.84,414.44,435.1133333333333
7200,408.26,436.76,415.08,436.965
7350,408.53,435.26,415.43,435.4
7500,408.8,436.4,415.78,436.62666666666667
7650,409.08,437.81,416.29,438.02
7800,409.37,439.39,416.8,439.6216666666666
7950,409.66,439.61,417.26,439.8066666666667
8100,409.97,440.24,417.7,440.45
8250,410.28,439.27,418.03,439.4266666666666
8400,410.6,439.88,418.38,440.07
8550,410.93,440.68,418.78,440.88
8700,411.26,443.44,419.36,443.69
8850,411.6,444.13,419.89,444.33333333333337
9000,411.95,443.66,420.26,443.935
9150,412.3,448.08,421.03,448.2866666666667
9300,412.65,445.11,421.32,445.3466666666666
9450,413.01,447.96,421.88,448.24
9600,413.38,450.28,422.57,450.55
9750,413.76,450.78,423.15,451.0266666666666
9900,414.14,450.21,423.61,450.42
10050,414.52,449.75,423.97,449.98
10200,414.92,450.99,424.45,451.2483333333333
10350,415.33,452.35,425.01,452.6
10500,415.74,453.16,425.54,453.41
10650,416.16,454.52,426.1,454.8033333333333
10800,416.58,453.96,426.6,454.155
10950,417.01,456.17,427.11,456.50666666666666
11100,417.44,456.31,427.72,456.525
11250,417.88,458.38,428.29,458.71
11400,418.32,456.15,428.73,456.31166666666667
11550,418.77,457.46,429.15,457.7466666666666
11700,419.23,462.02,429.94,462.39
11850,419.68,461.61,430.59,461.8666666666667
12000,420.15,460.37,431.02,460.5933333333333
12150,420.61,462.03,431.57,462.32
12300,421.08,460.1,431.92,460.3383333333333
12450,421.56,465.67,432.73,466.0233333333333
12600,422.04,467.09,433.51,467.375
12750,422.53,465.74,434.0,466.06
12900,423.02,467.9,434.72,468.12
13050,423.51,464.41,434.96,464.68
13200,424.01,467.53,435.57,467.865
13350,424.52,470.79,436.38,471.1333333333333
13500,425.03,471.22,437.1,471.485
13650,425.55,470.53,437.58,470.8366666666667
13800,426.07,471.49,438.19,471.7716666666667
13950,426.59,472.7,438.79,473.04
14100,427.12,474.53,439.52,474.85
14250,427.65,474.22,440.12,474.4933333333333
14400,428.19,473.58,440.59,473.845
14550,428.73,474.63,441.14,474.94666666666666
14700,429.28,475.79,441.77,476.09
14850,429.84,477.32,442.43,477.65
15000,430.39,477.63,443.06,477.91833333333335
15150,430.95,476.6,443.54,476.85333333333335
15300,431.51,476.2,443.97,476.455
15450,432.07,481.3,444.78,481.7233333333333
15600,432.63,479.82,445.4,480.075
15750,433.2,480.46,445.96,480.76
