Time (s),T_outer (C),T_inner (C),T_avg (C),Input Temperature (C)
0,405.897154727557,405.897154727557,405.897154727557,405.897154727557
150,405.897154727557,405.897154727557,405.897154727557,405.897154727557
300,405.897154727557,405.897154727557,405.897154727557,405.897154727557
450,405.897154727557,405.897154727557,405.897154727557,405.897154727557
600,405.897154727557,405.897154727557,405.897154727557,405.897154727557
750,405.897154727557,405.897154727557,405.897154727557,405.897154727557
900,405.897154727557,405.897154727557,405.897154727557,405.897154727557
1050,405.897154727557,405.897154727557,405.897154727557,405.897154727557
1200,405.897154727557,405.897154727557,405.897154727557,405.897154727557
1350,405.897154727557,405.897154727557,405.897154727557,405.897154727557
1350,405.897154727557,405.897154727557,405.897154727557,405.897154727557
1500,405.9,412.83,406.45,413.10377971485326
1650,405.9,413.84,406.96,413.9188616534696
1800,405.9,413.81,407.13,413.9862188140768
1950,405.9,418.67,407.74,418.949669467346
2100,405.91,416.63,407.99,416.70119261080697
2250,405.93,418.02,408.25,418.2212748339185
2400,405.97,417.9,408.6,417.8930908518495
2550,406.01,410.29,408.14,410.099815379769
2700,406.08,410.89,407.98,410.90137333637625
2850,406.16,414.19,408.17,414.355966138317
3000,406.25,416.9,408.62,417.00187949185545
3150,406.35,415.33,408.71,415.377399103256
3300,406.45,417.26,408.96,417.40162405140126
3450,406.54,418.01,409.23,418.123005736618
3600,406.64,421.3,409.6,421.6434206956153
3750,406.75,431.52,410.81,432.064745465102
3900,406.85,423.45,410.94,423.420603710828
4050,406.97,421.77,410.85,421.908177718918
4200,407.09,424.25,411.19,424.4793047429323
4350,407.23,427.8,411.77,428.085822036431
4500,407.38,431.9,412.51,432.2570760803803
4650,407.55,432.98,413.17,433.2306292954975
4800,407.72,431.48,413.52,431.62899126678377
4950,407.91,428.01,413.55,428.07467157924
5100,408.11,426.83,413.58,426.9277307061285
5250,408.33,433.22,414.13,433.6690758550645
5400,408.57,440.17,415.31,440.5336355254655
5550,408.81,439.47,415.92,439.756338216749
5700,409.06,435.25,416.08,435.3588540672747
5850,409.32,433.26,416.12,433.409446186923
6000,409.59,434.59,416.36,434.8873431635223
6150,409.88,440.35,417.14,440.771773584901
6300,410.18,444.98,418.08,445.4380231179648
6450,410.48,445.33,418.83,445.62497219770046
6600,410.8,443.43,419.21,443.6713021216352
6750,411.11,441.72,419.45,441.915694187296
6900,411.45,448.87,420.33,449.38402134786327
7050,411.79,448.18,421.05,448.41034507422046
7200,412.15,446.33,421.27,446.6828313791725
7350,412.52,451.43,422.08,451.889646275524
7500,412.9,449.48,422.56,449.741931220264
7650,413.3,451.44,423.1,451.852802054634
7800,413.7,454.66,423.92,455.06381305679673
7950,414.12,455.82,424.63,456.216518504915
8100,414.54,456.46,425.28,456.8386726972108
8250,414.98,456.56,425.86,456.9077924688655
8400,415.42,455.17,426.29,455.4055215387143
8550,415.88,451.16,426.37,451.313503625592
8700,416.35,466.54,427.82,467.3745336060285
8850,416.82,469.31,429.26,469.75219498680303
9000,417.31,467.26,429.88,467.736218814077
9150,417.8,470.09,430.79,470.616336134012
9300,418.3,466.0,431.23,466.2845259441402
9450,418.82,465.34,431.61,465.7212748339185
9600,419.36,463.17,432.01,463.3097575185162
9750,419.91,453.49,431.56,453.433148713103
9900,420.48,452.04,431.35,452.151373336376
10050,421.06,453.28,431.45,453.52263280498346
10200,421.63,453.93,431.77,454.085212825189
10350,422.19,450.3,431.7,450.377399103256
10500,422.74,450.16,431.75,450.3182907180678
10650,423.26,448.85,431.8,448.956339069951
10800,423.76,450.08,431.91,450.39342069561474
10950,424.23,458.24,432.83,458.731412131768
11100,424.69,448.1,432.65,448.00393704416126
11250,425.11,444.35,432.22,444.408177718918
11400,425.53,444.77,432.2,444.895971409599
11550,425.92,446.25,432.38,446.419155369765
11700,426.3,448.29,432.71,448.50707608038
11850,426.67,447.3,432.93,447.397295962164
12000,427.01,443.74,432.82,443.71232460011726
12150,427.34,438.2,432.35,438.07467157924
12300,427.65,434.95,431.88,434.84439737279575
12450,427.95,439.27,431.9,439.502409188398
12600,428.23,444.15,432.52,444.283635525465
12750,428.5,441.39,432.57,441.423004883415
12900,428.74,435.1,432.13,434.942187400608
13050,428.97,431.05,431.56,430.909446186923
13200,429.18,430.31,431.16,430.3040098301888
13350,429.37,434.0,431.29,434.105106918234
13500,429.55,436.57,431.55,436.688023117965
13650,429.71,434.84,431.61,434.791638864367
13800,429.85,430.88,431.26,430.754635454968
13950,429.97,427.09,430.78,426.915694187296
14100,430.08,432.18,430.9,432.3006880145298
14250,430.17,429.42,430.85,429.243678407554
14400,430.26,425.5,430.28,425.4328313791728
14550,430.33,428.52,430.29,428.55631294219
14700,430.38,424.51,429.94,424.32526455359726
14850,430.43,424.4,429.64,424.352802054634
15000,430.46,425.54,429.6,425.4804797234633
15150,430.48,424.63,429.44,424.549851838248
15300,430.48,423.2,429.2,423.088672697211
15450,430.47,421.23,428.86,421.0744591355325
15600,430.45,417.77,428.37,417.4888548720477
15750,430.42,411.69,427.51,411.313503625592
