Time (s),T_outer (C),T_inner (C),T_avg (C),Input Temperature (C)
0,100.0,100.0,100.0,100.0
150,100.0,100.0,100.0,100.0
300,100.0,100.0,100.0,100.0
450,100.0,100.0,100.0,100.0
600,100.0,100.0,100.0,100.0
750,100.0,100.0,100.0,100.0
900,100.0,100.0,100.0,100.0
1050,100.0,100.0,100.0,100.0
1200,100.0,100.0,100.0,100.0
1350,100.0,100.0,100.0,100.0
1350,100.0,100.0,100.0,100.0
1500,100.0,102.08,100.36,102.08333333333331
1650,100.0,104.17,100.83,104.16666666666669
1800,100.0,106.25,101.37,106.25
1950,100.01,108.33,101.97,108.33333333333331
2100,100.03,110.42,102.61,110.41666666666669
2250,100.08,112.5,103.3,112.5
2400,100.15,114.58,104.02,114.58333333333331
2550,100.25,116.67,104.77,116.66666666666666
2700,100.38,118.75,105.55,118.75
2850,100.55,120.83,106.37,120.83333333333331
3000,100.75,122.92,107.21,122.91666666666666
3150,100.99,125.0,108.08,125.0
3300,101.27,127.08,108.98,127.08333333333331
3450,101.58,129.17,109.9,129.16666666666666
3600,101.93,131.25,110.85,131.25
3750,102.32,133.33,111.82,133.33333333333331
3900,102.74,135.42,112.81,135.41666666666666
4050,103.2,137.5,113.83,137.5
4200,103.69,139.58,114.87,139.58333333333331
4350,104.21,141.67,115.94,141.66666666666666
4500,104.77,143.75,117.02,143.75
4650,105.36,145.83,118.12,145.83333333333331
4800,105.97,147.92,119.21,147.91666666666666
4950,106.62,150.0,120.33,150.0
5100,107.29,152.08,121.48,152.08333333333331
5250,107.99,154.17,122.64,154.16666666666666
5400,108.71,156.25,123.83,156.25
5550,109.46,158.33,125.03,158.33333333333331
5700,110.24,160.42,126.26,160.41666666666666
5850,111.05,162.5,127.5,162.5
6000,111.87,164.58,128.76,164.58333333333331
6150,112.73,166.67,130.03,166.66666666666666
6300,113.61,168.75,131.33,168.75
6450,114.51,170.83,132.64,170.83333333333331
6600,115.44,172.92,133.96,172.91666666666666
6750,116.4,175.0,135.3,175.0
6900,117.37,177.08,136.66,177.08333333333331
7050,118.37,179.17,138.03,179.16666666666666
7200,119.39,181.25,139.42,181.25
7350,120.43,183.33,140.82,183.3333333333333
7500,121.5,185.42,142.23,185.41666666666663
7650,122.58,187.5,143.66,187.5
7800,123.69,189.58,145.11,189.5833333333333
7950,124.8,191.67,146.52,191.66666666666663
8100,125.9,193.75,147.93,193.75
8250,127.02,195.83,149.36,195.8333333333333
8400,128.16,197.92,150.8,197.91666666666663
8550,129.31,200.0,152.26,200.0
8700,130.48,202.08,153.73,202.0833333333333
8850,131.66,204.17,155.22,204.16666666666663
9000,132.86,206.25,156.72,206.25
9150,134.08,208.33,158.23,208.3333333333333
9300,135.31,210.42,159.75,210.41666666666663
9450,136.56,212.5,161.28,212.5
9600,137.82,214.58,162.83,214.5833333333333
9750,139.1,216.67,164.38,216.66666666666663
9900,140.39,218.75,165.94,218.75
10050,141.71,220.83,167.52,220.8333333333333
10200,143.03,222.92,169.11,222.91666666666663
10350,144.37,225.0,170.7,225.0
10500,145.73,227.08,172.31,227.0833333333333
10650,147.1,229.17,173.92,229.16666666666663
10800,148.48,231.25,175.54,231.25
10950,149.88,233.33,177.18,233.3333333333333
11100,151.29,235.42,178.82,235.41666666666663
11250,152.66,237.5,180.4,237.5
11400,154.03,239.58,181.98,239.5833333333333
11550,155.41,241.67,183.58,241.66666666666663
11700,156.79,243.75,185.19,243.75
11850,158.19,245.83,186.81,245.8333333333333
12000,159.6,247.92,188.43,247.91666666666663
12150,161.01,250.0,190.07,250.0
12300,162.44,252.08,191.72,252.0833333333333
12450,163.88,254.17,193.38,254.16666666666663
12600,165.33,256.25,195.04,256.25
12750,166.79,258.33,196.71,258.3333333333333
12900,168.27,260.42,198.39,260.41666666666663
13050,169.75,262.5,200.08,262.5
13200,171.24,264.58,201.78,264.5833333333333
13350,172.75,266.67,203.48,266.66666666666663
13500,174.27,268.75,205.19,268.75
13650,175.79,270.83,206.9,270.8333333333333
13800,177.33,272.92,208.63,272.91666666666663
13950,178.88,275.0,210.36,275.0
14100,180.43,277.08,212.1,277.0833333333333
14250,182.0,279.17,213.84,279.16666666666663
14400,183.57,281.25,215.58,281.25
14550,185.07,283.33,217.25,283.3333333333333
14700,186.58,285.42,218.93,285.41666666666663
14850,188.09,287.5,220.62,287.5
15000,189.61,289.58,222.32,289.5833333333333
15150,191.14,291.67,224.03,291.66666666666663
15300,192.68,293.75,225.74,293.75
15450,194.22,295.83,227.46,295.8333333333333
15600,195.77,297.92,229.19,297.91666666666663
15750,197.33,300.0,230.93,300.0
