Time (s),T_outer (C),T_inner (C),T_avg (C),Input Temperature (C)
0,200.0,200.0,200.0,200.0
150,200.0,201.6,200.17,201.66666666666663
300,200.0,203.24,200.42,203.33333333333337
450,200.0,204.89,200.73,205.0
600,200.0,206.53,201.09,206.66666666666663
750,200.01,208.18,201.48,208.33333333333337
900,200.03,209.83,201.9,210.0
1050,200.06,211.48,202.35,211.66666666666663
1200,200.11,213.13,202.82,213.33333333333337
1350,200.18,214.79,203.33,215.0
1500,200.28,216.44,203.85,216.66666666666663
1650,200.39,218.09,204.4,218.33333333333337
1800,200.53,219.74,204.97,220.0
1950,200.69,219.79,205.39,220.0
2100,200.88,219.81,205.74,220.0
2250,201.09,219.82,206.06,220.0
2400,201.32,219.82,206.35,220.0
2550,201.57,219.83,206.63,220.0
2700,201.84,219.83,206.89,220.0
2850,202.11,219.84,207.14,220.0
3000,202.39,219.84,207.38,220.0
3150,202.68,219.85,207.62,220.0
3300,202.97,219.85,207.84,220.0
3450,203.25,219.85,208.06,220.0
3600,203.54,219.86,208.28,220.0
3750,203.82,219.86,208.49,220.0
3900,204.1,219.86,208.7,220.0
4050,204.38,219.86,208.9,220.0
4200,204.65,219.87,209.1,220.0
4350,204.92,219.87,209.29,220.0
4500,205.18,219.87,209.48,220.0
4650,205.44,219.87,209.67,220.0
4800,205.7,219.88,209.85,220.0
4950,205.95,219.88,210.03,220.0
5100,206.2,219.88,210.21,220.0
5250,206.44,219.88,210.38,220.0
5400,206.68,219.88,210.55,220.0
5550,206.92,219.89,210.72,220.0
5700,207.15,219.89,210.88,220.0
5850,207.38,219.89,211.04,220.0
6000,207.6,219.89,211.2,220.0
6150,207.82,219.89,211.36,220.0
6300,208.04,219.9,211.51,220.0
6450,208.25,219.9,211.66,220.0
6600,208.46,219.9,211.81,220.0
6750,208.66,219.9,211.95,220.0
6900,208.86,219.9,212.09,220.0
7050,209.06,219.9,212.23,220.0
7200,209.25,219.91,212.37,220.0
7350,209.44,218.31,212.34,218.33333333333337
7500,209.63,216.67,212.22,216.66666666666663
7650,209.81,215.02,212.04,215.0
7800,209.99,213.38,211.81,213.33333333333337
7950,210.16,211.73,211.55,211.66666666666663
8100,210.31,210.08,211.25,210.0
8250,210.45,208.44,210.92,208.33333333333337
8400,210.57,206.79,210.56,206.66666666666663
8550,210.66,205.14,210.18,205.0
8700,210.73,203.49,209.77,203.33333333333337
8850,210.78,201.83,209.33,201.66666666666663
9000,210.79,200.18,208.88,200.0
9150,210.79,200.13,208.56,200.0
9300,210.75,200.12,208.32,200.0
9450,210.69,200.11,208.1,200.0
9600,210.6,200.11,207.91,200.0
9750,210.49,200.1,207.74,200.0
9900,210.37,200.1,207.58,200.0
10050,210.23,200.09,207.43,200.0
10200,210.08,200.09,207.28,200.0
10350,209.93,200.09,207.14,200.0
10500,209.78,200.09,207.01,200.0
10650,209.62,200.09,206.88,200.0
10800,209.46,200.08,206.75,200.0
10950,209.3,200.08,206.63,200.0
11100,209.14,200.08,206.51,200.0
11250,208.98,200.08,206.39,200.0
11400,208.83,200.08,206.28,200.0
11550,208.68,200.08,206.17,200.0
11700,208.52,200.07,206.06,200.0
11850,208.37,200.07,205.95,200.0
12000,208.23,200.07,205.84,200.0
12150,208.08,200.07,205.74,200.0
12300,207.94,200.07,205.64,200.0
12450,207.8,200.07,205.54,200.0
12600,207.66,200.07,205.44,200.0
12750,207.53,200.07,205.34,200.0
12900,207.39,200.06,205.25,200.0
13050,207.26,200.06,205.15,200.0
13200,207.14,200.06,205.06,200.0
13350,207.01,200.06,204.97,200.0
13500,206.89,200.06,204.89,200.0
13650,206.76,200.06,204.8,200.0
13800,206.64,200.06,204.71,200.0
13950,206.53,200.06,204.63,200.0
14100,206.41,200.06,204.55,200.0
14250,206.3,200.05,204.47,200.0
14400,206.19,200.05,204.39,200.0
