Time (s),T_outer (C),T_inner (C),T_avg (C),Input Temperature (C)
0,100.0,100.0,100.0,100.0
150,100.0,106.17,101.14,106.17222222222225
300,100.0,109.17,101.96,109.17555555555556
450,100.01,112.17,102.83,112.17888888888888
600,100.03,114.26,103.63,114.27
750,100.09,115.9,104.33,115.905
900,100.19,117.53,105.03,117.54
1050,100.33,119.04,105.72,119.049
1200,100.51,120.3,106.37,120.306
1350,100.73,121.56,107.02,121.563
1500,100.98,122.81,107.67,122.82
1650,101.27,123.87,108.3,123.879
1800,101.59,124.93,108.92,124.938
1950,101.93,125.99,109.55,125.997
2100,102.3,126.94,110.16,126.943
2250,102.69,127.83,110.76,127.8325
2400,103.1,128.72,111.36,128.722
2550,103.52,129.61,111.97,129.6115
2700,103.96,130.49,112.58,130.501
2850,104.41,131.38,113.19,131.3905
3000,104.87,132.27,113.81,132.28
3150,105.35,133.02,114.41,133.0285
3300,105.83,133.77,115.01,133.77700000000002
3450,106.32,134.52,115.6,134.5255
3600,106.83,135.27,116.2,135.274
3750,107.34,136.02,116.8,136.0225
3900,107.85,136.76,117.4,136.77100000000002
4050,108.38,137.48,118.0,137.49
4200,108.91,138.14,118.59,138.15
4350,109.44,138.8,119.18,138.81
4500,109.98,139.46,119.77,139.47
4650,110.52,140.12,120.36,140.13
4800,111.07,140.78,120.95,140.79
4950,111.62,141.44,121.55,141.45
5100,112.18,142.06,122.13,142.06699999999998
5250,112.73,142.66,122.71,142.6625
5400,113.29,143.25,123.29,143.25799999999998
5550,113.85,143.85,123.87,143.8535
5700,114.42,144.44,124.45,144.44899999999998
5850,114.98,145.04,125.03,145.0445
6000,115.54,145.63,125.59,145.64
6150,116.1,146.18,126.14,146.189
6300,116.65,146.73,126.69,146.738
6450,117.2,147.28,127.24,147.287
6600,117.75,147.83,127.79,147.836
6750,118.3,148.38,128.34,148.385
6900,118.86,148.93,128.89,148.934
7050,119.41,149.47,129.43,149.47500000000002
7200,119.96,149.99,129.98,150.0
7350,120.51,147.94,130.09,147.945
7500,121.06,146.0,130.07,146.006
7650,121.61,144.12,129.99,144.125
7800,122.15,142.24,129.85,142.244
7950,122.67,140.36,129.65,140.363
8100,123.18,138.48,129.41,138.482
8250,123.65,136.6,129.13,136.601
8400,124.09,134.72,128.81,134.72
8550,124.49,133.13,128.51,133.1285
8700,124.86,131.54,128.19,131.537
8850,125.18,129.95,127.84,129.9455
9000,125.47,128.36,127.47,128.35399999999998
9150,125.71,126.76,127.07,126.7625
9300,125.92,125.17,126.65,125.171
9450,126.08,123.68,126.23,123.676
9600,126.22,122.38,125.82,122.374
9750,126.31,121.08,125.4,121.072
9900,126.37,119.77,124.97,119.77
10050,126.4,118.47,124.52,118.468
10200,126.4,117.17,124.05,117.166
10350,126.37,115.87,123.57,115.864
10500,126.31,114.76,123.11,114.755
10650,126.22,113.75,122.66,113.7425
10800,126.1,112.74,122.2,112.73
10950,125.97,111.72,121.74,111.7175
11100,125.81,110.71,121.27,110.705
11250,125.62,109.7,120.79,109.6925
11400,125.42,108.69,120.3,108.68
11550,125.2,107.96,119.85,107.957
11700,124.96,107.24,119.4,107.234
11850,124.71,106.52,118.96,106.511
12000,124.44,105.79,118.51,105.788
12150,124.15,105.07,118.06,105.065
12300,123.86,104.35,117.6,104.342
12450,123.55,103.7,117.16,103.691
12600,123.23,103.19,116.73,103.184
12750,122.9,102.68,116.32,102.677
12900,122.56,102.18,115.9,102.17
13050,122.22,101.82,115.51,101.81
13200,121.87,101.46,115.13,101.45
13350,121.51,101.1,114.75,101.09
13500,121.15,100.83,114.38,100.824
13650,120.78,100.61,114.04,100.605
13800,120.41,100.39,113.7,100.386
13950,120.04,100.22,113.37,100.21333333333332
14100,119.67,100.14,113.07,100.13333333333333
14250,119.3,100.06,112.78,100.05333333333331
14400,118.94,100.01,112.5,100.0
